Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,Green_Orange,ID
3/16/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,4389_ANHU
3/16/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4390_ANHU
3/17/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4391_ANHU
3/17/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4392_ANHU
3/18/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4393_ANHU
3/20/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4394_ANHU
3/20/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4395_ANHU
3/20/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4396_ANHU
3/20/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4397_ANHU
3/21/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,4398_ANHU
3/22/2012,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Spring,found on the ground,Selasphorus spp.,4399_ALHU
3/22/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,4400_ANHU
3/22/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.,4401_ANHU
3/25/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4402_ANHU
3/25/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4403_ANHU
3/26/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,5,Spring,found on the ground,Non-selasphorus spp.,4404_ANHU
3/26/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4405_ANHU
3/28/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,4406_ANHU
3/29/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4407_ANHU
3/31/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4408_ANHU
3/31/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,4409_ANHU
4/2/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4410_ANHU
4/3/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,window hit,Non-selasphorus spp.,4411_ANHU
4/3/2012,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4412_ANHU
4/4/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4413_ANHU
4/4/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4414_ANHU
4/5/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,window hit,Non-selasphorus spp.,4415_ANHU
4/6/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Spring,window hit,Non-selasphorus spp.,4416_ANHU
4/6/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4417_ANHU
4/6/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4418_ANHU
4/7/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4419_ANHU
4/8/2012,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,suspect torpor-like state,Selasphorus spp.,4420_RUHU
4/8/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,4421_ANHU
4/9/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4422_ANHU
4/9/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4423_ANHU
4/11/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4424_ANHU
4/11/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4425_ANHU
4/11/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,unknown,Non-selasphorus spp.,4426_ANHU
4/12/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4427_ANHU
4/13/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4428_ANHU
4/13/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.,4429_ANHU
4/13/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4430_ANHU
4/14/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4431_ANHU
4/14/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4432_ANHU
4/15/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4433_ANHU
4/15/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4434_ANHU
4/15/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4435_ANHU
4/15/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4436_ANHU
4/16/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4437_ANHU
4/18/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4438_ANHU
4/20/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4439_ANHU
4/22/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4440_ANHU
4/23/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4441_ANHU
4/26/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.,4442_ANHU
4/26/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.,4443_ANHU
4/26/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found inside,Non-selasphorus spp.,4444_ANHU
4/28/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4445_ANHU
4/28/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4446_ANHU
4/30/2012,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,caught by domestic animal,Non-selasphorus spp.,4447_ANHU
4/30/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4448_ANHU
4/30/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,4449_ANHU
4/30/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4450_ANHU
4/30/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4451_ANHU
5/1/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4452_ANHU
5/1/2012,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,window hit,Selasphorus spp.,4453_ALHU
5/2/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4454_ANHU
5/2/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,4455_ANHU
5/4/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4456_ANHU
5/5/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Spring,suspect torpor-like state,Non-selasphorus spp.,4457_ANHU
5/5/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4458_ANHU
5/6/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.,4459_ANHU
5/7/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4460_ANHU
5/7/2012,Died,Lindsey,No,Selasphorus,unknown,Nestling,0,Spring,unknown,Selasphorus spp.,4461_ALHU
5/8/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Spring,window hit,Non-selasphorus spp.,4462_ANHU
5/8/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4463_ANHU
5/9/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,4464_ANHU
5/10/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,window hit,Non-selasphorus spp.,4465_ANHU
5/11/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4466_ANHU
5/11/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4467_ANHU
5/12/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,4468_ANHU
5/14/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,4469_ANHU
5/15/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4470_ANHU
5/15/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4471_ANHU
5/18/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,4472_ANHU
5/18/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,4473_ANHU
5/19/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,unknown,Non-selasphorus spp.,4474_ANHU
5/19/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4475_ANHU
5/20/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,4476_ANHU
5/23/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4477_ANHU
5/23/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,4478_ANHU
5/26/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Spring,found on the ground,Non-selasphorus spp.,4479_ANHU
5/26/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Spring,found on the ground,Non-selasphorus spp.,4480_ANHU
5/27/2012,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Spring,found on the ground,Selasphorus spp.,4481_ALHU
5/28/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,4482_ANHU
5/28/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,4483_ANHU
6/1/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4484_ANHU
6/2/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.,4485_ANHU
6/4/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,nest-related,Non-selasphorus spp.,4486_ANHU
6/8/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,4,Summer,window hit,Non-selasphorus spp.,4487_ANHU
6/8/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4488_ANHU
6/11/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,10,Summer,found on the ground,Non-selasphorus spp.,4489_ANHU
6/12/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4490_ANHU
6/12/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4491_ANHU
6/13/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4492_ANHU
6/13/2012,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,nest-related,Non-selasphorus spp.,4493_ANHU
6/13/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4494_ANHU
6/14/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,4495_ANHU
6/14/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,4496_ANHU
6/15/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4497_ANHU
6/16/2012,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,found on the ground,Non-selasphorus spp.,4498_ANHU
6/17/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4499_ANHU
6/17/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,4500_ANHU
6/19/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,4501_ANHU
6/21/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4502_ANHU
6/21/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4503_ANHU
6/21/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4504_ANHU
6/22/2012,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,found on the ground,Non-selasphorus spp.,4505_ANHU
6/23/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4506_ANHU
6/24/2012,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4507_ANHU
6/24/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4508_ANHU
6/25/2012,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,4509_ANHU
6/25/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4510_ANHU
6/25/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.,4511_ANHU
6/26/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.,4512_ANHU
6/27/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,4513_ANHU
6/29/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4514_ANHU
6/30/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4515_ANHU
6/30/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4516_ANHU
7/1/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,4517_ANHU
7/1/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.,4518_ANHU
7/1/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4519_ANHU
7/6/2012,Released,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,4520_ALHU
7/7/2012,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,nest-related,Non-selasphorus spp.,4521_ANHU
7/7/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4522_ANHU
7/7/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4523_ANHU
7/9/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,2,Summer,found on the ground,Non-selasphorus spp.,4524_ANHU
7/11/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4525_ANHU
7/13/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4526_ANHU
7/14/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4527_ANHU
7/15/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4528_ANHU
7/15/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4529_ANHU
7/16/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,4530_ANHU
7/16/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,window hit,Non-selasphorus spp.,4531_ANHU
7/17/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,4532_ANHU
7/18/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,4533_ANHU
7/19/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,window hit,Non-selasphorus spp.,4534_ANHU
7/19/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4535_ANHU
7/20/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4536_ANHU
7/20/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,unknown,Non-selasphorus spp.,4537_ANHU
7/21/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4538_ANHU
7/21/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,4539_ANHU
7/22/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4540_ANHU
7/23/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4541_ANHU
7/24/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4542_ANHU
7/24/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,unknown,Non-selasphorus spp.,4543_ANHU
7/25/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4544_ANHU
7/30/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4545_ANHU
7/31/2012,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,4546_ALHU
7/31/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4547_ANHU
8/3/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,4548_ANHU
8/8/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4549_ANHU
8/10/2012,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.,4550_ALHU
8/11/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4551_ANHU
8/12/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,4552_ANHU
8/12/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4553_ANHU
8/13/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,4554_ANHU
8/14/2012,Died,Lindsey,Yes,Selasphorus,Male,adult-like,3,Summer,window hit,Selasphorus spp.,4555_ALHU
8/18/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4556_ANHU
8/26/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4557_ANHU
8/29/2012,Released,Lindsey,Yes,ANHU,Male,adult-like,2,Summer,found inside,Non-selasphorus spp.,4558_ANHU
8/30/2012,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,4559_ANHU
8/30/2012,Died,Lindsey,No,Selasphorus,Male,adult-like,0,Summer,found on the ground,Selasphorus spp.,4560_ALHU
9/3/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,unknown,Non-selasphorus spp.,4561_ANHU
9/4/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4562_ANHU
9/5/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,4563_ANHU
9/11/2012,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Fall,found on the ground,Selasphorus spp.,4564_ALHU
9/11/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Fall,unknown,Non-selasphorus spp.,4565_ANHU
9/11/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4566_ANHU
9/12/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,unknown,Non-selasphorus spp.,4567_ANHU
9/18/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4568_ANHU
9/20/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,caught by domestic animal,Non-selasphorus spp.,4569_ANHU
9/22/2012,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,4570_ANHU
9/25/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,4571_ANHU
10/1/2012,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4572_ANHU
10/10/2012,Died,Lindsey,No,ANHU,Male,adult-like,1,Fall,unknown,Non-selasphorus spp.,4573_ANHU
10/14/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4574_ANHU
10/14/2012,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4575_ANHU
10/22/2012,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4576_ANHU
10/29/2012,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4577_ANHU
11/3/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.,4578_ANHU
11/10/2012,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,4579_ANHU
